Date,Sales Order ID,Vendor ID,Description,Debit EUR,Credit EUR,Transaction: Subtype,Vendor Quality History,Vendor Consistency,Processing Method,Processing Efficiency (%),
02-02-2022,201277,101420,zAU-1077 zwits 0-5,23396.75,0,Verkoopfactuur,0.423168175,80,Standard Process,80.3465305,
02-02-2022,201277,101420,zAU-1077 zwits 0-5,0,23396.75,Verkoopfactuur,0.38170143,80,Standard Process,49.55950581,
02-02-2022,201277,101420,zAU-1077 zwits 0-5,0,41576.3,Verkoopfactuur,0.47151955,80,Standard Process,73.49928209,
02-02-2022,201274,101420,zAU-1076 GA 0-10 OC,0,37764.67,Verkoopfactuur,0.416479298,80,Standard Process,66.8982883,
02-02-2022,201274,101420,zAU-1076 GA 0-10 OC,0,11031.14,Verkoopfactuur,0.349832596,80,Standard Process,48.90964604,
02-02-2022,201264,101420,zAU-1075 DMZ 0-10 OC,7116.84,0,Verkoopfactuur,0.383136114,80,Standard Process,54.79670004,
02-02-2022,201264,101420,zAU-1075 DMZ 0-10 OC,4665.81,0,Verkoopfactuur,0.387580545,80,Standard Process,45.50236347,
02-02-2022,201250,101420,zAU-1073 div fr 0-5,10851.97,0,Verkoopfactuur,0.362747098,80,Standard Process,63.9851026,
02-02-2022,201250,101420,zAU-1073 div fr 0-5,22190.88,0,Verkoopfactuur,0.351158749,80,Standard Process,57.20124306,
02-02-2022,201250,101420,zAU-1073 div fr 0-5,8347.67,0,Verkoopfactuur,0.464201675,80,Standard Process,69.23347811,
02-02-2022,201250,101420,zAU-1073 div fr 0-5,5194.18,0,Verkoopfactuur,0.336475567,80,Standard Process,57.03813121,
02-02-2022,201250,101420,zAU-1073 div fr 0-5,3385.44,0,Verkoopfactuur,0.436243269,80,Standard Process,57.14672402,
02-02-2022,201250,101420,zAU-1073 div fr 0-5,15837.38,0,Verkoopfactuur,0.47697467,80,Standard Process,75.09932455,
02-02-2022,201250,101420,zAU-1073 div fr 0-5,7257.83,0,Verkoopfactuur,0.319021327,80,Standard Process,46.94978486,
02-02-2022,201250,101420,zAU-1073 div fr 0-5,0,3153.56,Verkoopfactuur,0.518831816,80,Standard Process,81.56724731,
02-02-2022,201250,101420,zAU-1073 div fr 0-5,0,2388.36,Verkoopfactuur,0.494015503,80,Standard Process,79.51668691,
02-02-2022,201250,101420,zAU-1073 div fr 0-5,0,3918.77,Verkoopfactuur,0.425314402,80,Standard Process,72.04608967,
02-02-2022,201308,101420,zAU-1080 AL0-5,22766.06,0,Verkoopfactuur,0.436804044,80,Standard Process,69.02547359,
02-02-2022,201308,101420,zAU-1080 AL0-5,0,17625.97,Verkoopfactuur,0.449107622,80,Standard Process,81.13825117,
02-02-2022,201277,101420,zAU-1077 zwits 0-5,20169.7,0,Verkoopfactuur,0.391039236,80,Standard Process,52.50587227,
02-02-2022,201277,101420,zAU-1077 zwits 0-5,41576.3,0,Verkoopfactuur,0.445831252,80,Standard Process,48.19825107,
02-02-2022,201277,101420,zAU-1077 zwits 0-5,0,20169.7,Verkoopfactuur,0.33412111,80,Standard Process,54.70016188,
02-02-2022,201274,101420,zAU-1076 GA 0-10 OC,14298.82,0,Verkoopfactuur,0.543308694,80,Standard Process,77.18042029,
02-02-2022,201274,101420,zAU-1076 GA 0-10 OC,8903.86,0,Verkoopfactuur,0.348649409,80,Standard Process,46.4041458,
02-02-2022,201274,101420,zAU-1076 GA 0-10 OC,0,20680.65,Verkoopfactuur,0.410693036,80,Standard Process,68.60367682,
02-02-2022,201264,101420,zAU-1075 DMZ 0-10 OC,17048.91,0,Verkoopfactuur,0.55236365,80,Standard Process,85.31521941,
02-02-2022,201264,101420,zAU-1075 DMZ 0-10 OC,14804.59,0,Verkoopfactuur,0.505791424,80,Standard Process,79.6556918,
02-02-2022,201264,101420,zAU-1075 DMZ 0-10 OC,0,6024.21,Verkoopfactuur,0.416336956,80,Standard Process,66.11855041,
02-02-2022,201250,101420,zAU-1073 div fr 0-5,4962.22,0,Verkoopfactuur,0.375274442,80,Standard Process,47.57745683,
02-02-2022,201250,101420,zAU-1073 div fr 0-5,7281.02,0,Verkoopfactuur,0.496930223,80,Standard Process,78.67062733,
02-02-2022,201250,101420,zAU-1073 div fr 0-5,7095.52,0,Verkoopfactuur,0.468985357,80,Standard Process,69.25862958,
02-02-2022,201250,101420,zAU-1073 div fr 0-5,1623.16,0,Verkoopfactuur,0.377922484,80,Standard Process,49.65478638,
02-02-2022,201250,101420,zAU-1073 div fr 0-5,10179.51,0,Verkoopfactuur,0.428271209,80,Standard Process,48.80122004,
02-02-2022,201250,101420,zAU-1073 div fr 0-5,0,4197.02,Verkoopfactuur,0.488060862,80,Standard Process,81.83988619,
02-02-2022,201250,101420,zAU-1073 div fr 0-5,0,1994.16,Verkoopfactuur,0.377918509,80,Standard Process,72.10261065,
02-02-2022,201250,101420,zAU-1073 div fr 0-5,0,1228.96,Verkoopfactuur,0.48611811,80,Standard Process,78.58611537,
02-02-2022,201250,101420,zAU-1073 div fr 0-5,0,10944.72,Verkoopfactuur,0.446742466,80,Standard Process,80.59864546,
02-02-2022,201370,101420,zAU-1101 DM 0-10,0,21450.51,Verkoopfactuur,0.360929488,80,Standard Process,68.15678026,
02-02-2022,201370,101420,zAU-1101 DM 0-10,0,65221.99,Verkoopfactuur,0.420125494,80,Standard Process,65.95657725,
02-02-2022,201353,101420,zAU-1099 ELB zM 0-10,21990.58,0,Verkoopfactuur,0.311235355,80,Standard Process,62.43231012,
02-02-2022,201353,101420,zAU-1099 ELB zM 0-10,6614.36,0,Verkoopfactuur,0.364428907,80,Standard Process,57.83633681,
02-02-2022,201370,101420,zAU-1101 DM 0-10,17626.73,0,Verkoopfactuur,0.411146012,80,Standard Process,62.60113641,
02-02-2022,201370,101420,zAU-1101 DM 0-10,39450.29,0,Verkoopfactuur,0.432778651,80,Standard Process,76.34212606,
02-02-2022,201353,101420,zAU-1099 ELB zM 0-10,9048,0,Verkoopfactuur,0.478925684,80,Standard Process,69.37789896,
02-02-2022,201353,101420,zAU-1099 ELB zM 0-10,11575.12,0,Verkoopfactuur,0.438510317,80,Standard Process,81.14719324,
02-02-2022,201370,101420,zAU-1101 DM 0-10,0,17626.73,Verkoopfactuur,0.349291188,80,Standard Process,62.95689058,
02-02-2022,201353,101420,zAU-1099 ELB zM 0-10,31718.84,0,Verkoopfactuur,0.36389622,80,Standard Process,69.58712794,
02-02-2022,201353,101420,zAU-1099 ELB zM 0-10,0,11575.12,Verkoopfactuur,0.44371348,80,Standard Process,70.5679559,
02-02-2022,201411,101420,zAU-1111 0-10 HS+R,4396,0,Sales credit invoice,0.388601994,80,Standard Process,68.96373507,
02-02-2022,201411,101420,zAU-1111 0-10 HS+R,5712,0,Sales credit invoice,0.462049526,80,Standard Process,73.45666781,
02-02-2022,201411,101420,zAU-1111 0-10 HS+R,0,4492.36,Sales credit invoice,0.475243225,80,Standard Process,54.61605547,
02-02-2022,201411,101420,zAU-1111 0-10 HS+R,0,11666.31,Sales credit invoice,0.372927758,80,Standard Process,65.75073299,
02-02-2022,201411,101420,zAU-1111 0-10 HS+R,0,4340.31,Sales credit invoice,0.321494402,80,Standard Process,49.22110451,
02-02-2022,201411,101420,zAU-1111 0-10 HS+R,0,4396,Sales credit invoice,0.391337693,80,Standard Process,60.57270877,
02-02-2022,201370,101420,zAU-1101 DM 0-10,21450.51,0,Verkoopfactuur,0.447123998,80,Standard Process,64.75051628,
02-02-2022,201370,101420,zAU-1101 DM 0-10,3961,0,Verkoopfactuur,0.492794909,80,Standard Process,71.41508251,
02-02-2022,201370,101420,zAU-1101 DM 0-10,0,25212.12,Verkoopfactuur,0.523596484,80,Standard Process,83.49650763,
02-02-2022,201411,101420,zAU-1111 0-10 HS+R,0,4634,Sales credit invoice,0.394466799,80,Standard Process,69.3263682,
02-02-2022,201411,101420,zAU-1111 0-10 HS+R,4050.03,0,Sales credit invoice,0.52344849,80,Standard Process,75.11555361,
02-02-2022,201411,101420,zAU-1111 0-10 HS+R,14444.66,0,Sales credit invoice,0.376587948,80,Standard Process,65.50377541,
02-02-2022,201370,101420,zAU-1101 DM 0-10,26797.6,0,Verkoopfactuur,0.350309574,80,Standard Process,70.68121327,
02-02-2022,201411,101420,zAU-1111 0-10 HS+R,0,2778.35,Sales credit invoice,0.438661655,80,Standard Process,47.87275475,
02-02-2022,201411,101420,zAU-1111 0-10 HS+R,0,2183.98,Sales credit invoice,0.396748579,80,Standard Process,55.30285902,
02-02-2022,201411,101420,zAU-1111 0-10 HS+R,0,4102,Sales credit invoice,0.384212929,80,Standard Process,59.65505027,
02-02-2022,201411,101420,zAU-1111 0-10 HS+R,0,2212,Sales credit invoice,0.389368275,80,Standard Process,64.13598088,
02-02-2022,201344,101420,zAU-1098 RV0-10 OC,30725.17,0,Verkoopfactuur,0.322855001,80,Standard Process,46.84877419,
02-02-2022,201344,101420,zAU-1098 RV0-10 OC,0,5972.9,Verkoopfactuur,0.355390804,80,Standard Process,50.67097595,
02-02-2022,201344,101420,zAU-1098 RV0-10 OC,0,10758.11,Verkoopfactuur,0.336954487,80,Standard Process,56.21097947,
02-02-2022,201341,101420,zAU-1097 ELBF 0-10,18590.54,0,Verkoopfactuur,0.577184096,80,Standard Process,84.34707398,
02-02-2022,201341,101420,zAU-1097 ELBF 0-10,0,20659.69,Verkoopfactuur,0.368321119,80,Standard Process,58.41955379,
02-02-2022,201320,101420,zAU-1096 DM0-10 OC,2843.6,0,Verkoopfactuur,0.440005456,80,Standard Process,64.52266285,
02-02-2022,201320,101420,zAU-1096 DM0-10 OC,0,16222.22,Verkoopfactuur,0.39973539,80,Standard Process,52.94195737,
02-02-2022,201344,101420,zAU-1098 RV0-10 OC,5972.9,0,Verkoopfactuur,0.427963873,80,Standard Process,69.73659288,
02-02-2022,201344,101420,zAU-1098 RV0-10 OC,10758.11,0,Verkoopfactuur,0.409017008,80,Standard Process,56.36767023,
02-02-2022,201344,101420,zAU-1098 RV0-10 OC,0,30725.17,Verkoopfactuur,0.349311909,80,Standard Process,53.38319943,
02-02-2022,201277,101420,zAU-1077 zwits 0-5,22993.36,0,Verkoopfactuur,0.369342798,80,Standard Process,65.92119145,
02-02-2022,201277,101420,zAU-1077 zwits 0-5,32325.17,0,Verkoopfactuur,0.375270976,80,Standard Process,45.22298487,
02-02-2022,201277,101420,zAU-1077 zwits 0-5,22347.93,0,Verkoopfactuur,0.345204386,80,Standard Process,45.31039332,
02-02-2022,201277,101420,zAU-1077 zwits 0-5,0,52118.29,Verkoopfactuur,0.425362477,80,Standard Process,53.87228677,
02-02-2022,201274,101420,zAU-1076 GA 0-10 OC,0,11184.66,Verkoopfactuur,0.409077461,80,Standard Process,46.48721518,
02-02-2022,201274,101420,zAU-1076 GA 0-10 OC,0,14298.82,Verkoopfactuur,0.327898063,80,Standard Process,49.37504304,
02-02-2022,201411,101420,zAU-1111 0-10 HS+R,5824,0,Sales credit invoice,0.409759975,80,Standard Process,58.7238563,
02-02-2022,201411,101420,zAU-1111 0-10 HS+R,4550,0,Sales credit invoice,0.378785013,80,Standard Process,77.50472002,
02-02-2022,201411,101420,zAU-1111 0-10 HS+R,5040,0,Sales credit invoice,0.488114075,80,Standard Process,68.16797006,
02-02-2022,201411,101420,zAU-1111 0-10 HS+R,1750,0,Sales credit invoice,0.447062203,80,Standard Process,65.7630429,
02-02-2022,201411,101420,zAU-1111 0-10 HS+R,0,1727.83,Sales credit invoice,0.362986977,80,Standard Process,56.88629734,
02-02-2022,201411,101420,zAU-1111 0-10 HS+R,0,2999.51,Sales credit invoice,0.454075724,80,Standard Process,82.73602564,
02-02-2022,201411,101420,zAU-1111 0-10 HS+R,0,4575.29,Sales credit invoice,0.419518488,80,Standard Process,61.07910917,
02-02-2022,201411,101420,zAU-1111 0-10 HS+R,0,2814,Sales credit invoice,0.344192849,80,Standard Process,48.52725706,
02-02-2022,201411,101420,zAU-1111 0-10 HS+R,0,5040,Sales credit invoice,0.430248646,80,Standard Process,69.9911939,
02-02-2022,201411,101420,zAU-1111 0-10 HS+R,2778.35,0,Sales credit invoice,0.37208683,80,Standard Process,49.61045494,
02-02-2022,201411,101420,zAU-1111 0-10 HS+R,11666.31,0,Sales credit invoice,0.44867955,80,Standard Process,58.98153728,
02-02-2022,201411,101420,zAU-1111 0-10 HS+R,3038,0,Sales credit invoice,0.408094898,80,Standard Process,65.55018352,
02-02-2022,201411,101420,zAU-1111 0-10 HS+R,2576,0,Sales credit invoice,0.382675754,80,Standard Process,80.40601225,
02-02-2022,201411,101420,zAU-1111 0-10 HS+R,4634,0,Sales credit invoice,0.387995837,80,Standard Process,64.9886365,
02-02-2022,201411,101420,zAU-1111 0-10 HS+R,4970,0,Sales credit invoice,0.455768845,80,Standard Process,73.44148002,
02-02-2022,201411,101420,zAU-1111 0-10 HS+R,0,4907.04,Sales credit invoice,0.515053857,80,Standard Process,85.20908198,
02-02-2022,201411,101420,zAU-1111 0-10 HS+R,0,5639.64,Sales credit invoice,0.409538313,80,Standard Process,50.32530936,
02-02-2022,201411,101420,zAU-1111 0-10 HS+R,0,2576,Sales credit invoice,0.340111601,80,Standard Process,56.12662678,
02-02-2022,201411,101420,zAU-1111 0-10 HS+R,0,2226,Sales credit invoice,0.3581336,80,Standard Process,60.98033106,
02-02-2022,201411,101420,zAU-1111 0-10 HS+R,4976.15,0,Sales credit invoice,0.455092474,80,Standard Process,62.08404123,
02-02-2022,201411,101420,zAU-1111 0-10 HS+R,1727.83,0,Sales credit invoice,0.431707622,80,Standard Process,61.64635355,
02-02-2022,201411,101420,zAU-1111 0-10 HS+R,4340.31,0,Sales credit invoice,0.492120014,80,Standard Process,81.7582456,
02-02-2022,201411,101420,zAU-1111 0-10 HS+R,4575.29,0,Sales credit invoice,0.42062587,80,Standard Process,73.9183221,
02-02-2022,201370,101420,zAU-1101 DM 0-10,0,26797.6,Verkoopfactuur,0.410768872,80,Standard Process,69.62016117,
02-02-2022,201370,101420,zAU-1101 DM 0-10,0,22662.93,Verkoopfactuur,0.434838739,80,Standard Process,57.52959507,
02-02-2022,201353,101420,zAU-1099 ELB zM 0-10,0,31718.84,Verkoopfactuur,0.41211363,80,Standard Process,78.36351056,
02-02-2022,201353,101420,zAU-1099 ELB zM 0-10,0,21990.58,Verkoopfactuur,0.458883031,80,Standard Process,83.67995072,
02-02-2022,201353,101420,zAU-1099 ELB zM 0-10,0,6614.36,Verkoopfactuur,0.374095999,80,Standard Process,78.25853044,
02-02-2022,201411,101420,zAU-1111 0-10 HS+R,10472,0,Sales credit invoice,0.357105409,80,Standard Process,45.06338676,
02-02-2022,201411,101420,zAU-1111 0-10 HS+R,14630,0,Sales credit invoice,0.42955427,80,Standard Process,70.77425549,
02-02-2022,201411,101420,zAU-1111 0-10 HS+R,0,8805.02,Sales credit invoice,0.393365692,80,Standard Process,47.07098295,
02-02-2022,201411,101420,zAU-1111 0-10 HS+R,0,10339.33,Sales credit invoice,0.396220595,80,Standard Process,55.43309242,
02-02-2022,201411,101420,zAU-1111 0-10 HS+R,0,14444.66,Sales credit invoice,0.302488937,80,Standard Process,47.41075036,
02-02-2022,201411,101420,zAU-1111 0-10 HS+R,0,5824,Sales credit invoice,0.456469757,80,Standard Process,69.45371584,
02-02-2022,201411,101420,zAU-1111 0-10 HS+R,0,5712,Sales credit invoice,0.486505586,80,Standard Process,72.8068915,
02-02-2022,201411,101420,zAU-1111 0-10 HS+R,4492.36,0,Sales credit invoice,0.374037773,80,Standard Process,49.63674934,
02-02-2022,201411,101420,zAU-1111 0-10 HS+R,2999.51,0,Sales credit invoice,0.334128546,80,Standard Process,60.54547476,
02-02-2022,201411,101420,zAU-1111 0-10 HS+R,0,1750,Sales credit invoice,0.415871287,80,Standard Process,63.47757861,
02-02-2022,201411,101420,zAU-1111 0-10 HS+R,2183.98,0,Sales credit invoice,0.451234634,80,Standard Process,59.94664738,
02-02-2022,201411,101420,zAU-1111 0-10 HS+R,2667.77,0,Sales credit invoice,0.403250881,80,Standard Process,49.90151252,
02-02-2022,201411,101420,zAU-1111 0-10 HS+R,2212,0,Sales credit invoice,0.384189983,80,Standard Process,61.9673855,
02-02-2022,201411,101420,zAU-1111 0-10 HS+R,2226,0,Sales credit invoice,0.483517734,80,Standard Process,75.42271094,
02-02-2022,201411,101420,zAU-1111 0-10 HS+R,0,2543.37,Sales credit invoice,0.407422133,80,Standard Process,47.87581041,
02-02-2022,201411,101420,zAU-1111 0-10 HS+R,0,2197.8,Sales credit invoice,0.34659455,80,Standard Process,48.24729057,
02-02-2022,201411,101420,zAU-1111 0-10 HS+R,0,3038,Sales credit invoice,0.405327993,80,Standard Process,59.36823732,
02-02-2022,201411,101420,zAU-1111 0-10 HS+R,0,10472,Sales credit invoice,0.550791591,80,Standard Process,83.13989132,
02-02-2022,201411,101420,zAU-1111 0-10 HS+R,0,8918,Sales credit invoice,0.414535058,80,Standard Process,72.07719219,
02-02-2022,201411,101420,zAU-1111 0-10 HS+R,5639.64,0,Sales credit invoice,0.502255271,80,Standard Process,72.48613325,
02-02-2022,201411,101420,zAU-1111 0-10 HS+R,2543.37,0,Sales credit invoice,0.436748739,80,Standard Process,59.65775963,
02-02-2022,201411,101420,zAU-1111 0-10 HS+R,0,4050.03,Sales credit invoice,0.470365112,80,Standard Process,69.04326204,
02-02-2022,201411,101420,zAU-1111 0-10 HS+R,0,5750.22,Sales credit invoice,0.331341794,80,Standard Process,45.41031295,
02-02-2022,201411,101420,zAU-1111 0-10 HS+R,0,4550,Sales credit invoice,0.400793416,80,Standard Process,70.76188988,
02-02-2022,201411,101420,zAU-1111 0-10 HS+R,0,11816,Sales credit invoice,0.44483328,80,Standard Process,81.98812138,
02-02-2022,201411,101420,zAU-1111 0-10 HS+R,4907.04,0,Sales credit invoice,0.388469475,80,Standard Process,69.80922547,
02-02-2022,201411,101420,zAU-1111 0-10 HS+R,10339.33,0,Sales credit invoice,0.495827378,80,Standard Process,80.38479304,
02-02-2022,201411,101420,zAU-1111 0-10 HS+R,4102,0,Sales credit invoice,0.365151258,80,Standard Process,74.32090875,
02-02-2022,201411,101420,zAU-1111 0-10 HS+R,2702,0,Sales credit invoice,0.34074141,80,Standard Process,49.88261586,
02-02-2022,201411,101420,zAU-1111 0-10 HS+R,8918,0,Sales credit invoice,0.488247573,80,Standard Process,81.54935895,
02-02-2022,201370,101420,zAU-1101 DM 0-10,25212.12,0,Verkoopfactuur,0.31498448,80,Standard Process,47.6909757,
02-02-2022,201370,101420,zAU-1101 DM 0-10,0,3961,Verkoopfactuur,0.437437417,80,Standard Process,66.62568264,
02-02-2022,201353,101420,zAU-1099 ELB zM 0-10,12777.73,0,Verkoopfactuur,0.334245567,80,Standard Process,50.75655351,
02-02-2022,201353,101420,zAU-1099 ELB zM 0-10,0,9048,Verkoopfactuur,0.367369728,80,Standard Process,45.47411773,
02-02-2022,201264,101420,zAU-1075 DMZ 0-10 OC,0,5138.3,Verkoopfactuur,0.42005478,80,Standard Process,62.09238754,
02-02-2022,201264,101420,zAU-1075 DMZ 0-10 OC,0,14804.59,Verkoopfactuur,0.400086446,80,Standard Process,56.94914866,
02-02-2022,201250,101420,zAU-1073 div fr 0-5,4405.71,0,Verkoopfactuur,0.424749937,80,Standard Process,64.68302,
02-02-2022,201319,101420,zAU-1095 ROC0-5 OC,35703.17,0,Verkoopfactuur,0.38182932,80,Standard Process,68.37659541,
02-02-2022,201319,101420,zAU-1095 ROC0-5 OC,0,49208.1,Verkoopfactuur,0.432268816,80,Standard Process,46.77143243,
02-02-2022,201308,101420,zAU-1080 AL0-5,17625.97,0,Verkoopfactuur,0.312457024,80,Standard Process,49.98163345,
02-02-2022,201308,101420,zAU-1080 AL0-5,12229.86,0,Verkoopfactuur,0.442488024,80,Standard Process,67.62501706,
02-02-2022,201308,101420,zAU-1080 AL0-5,0,19634.74,Verkoopfactuur,0.481538736,80,Standard Process,58.8982778,
02-02-2022,201308,101420,zAU-1080 AL0-5,0,23573.5,Verkoopfactuur,0.512772897,80,Standard Process,74.53152625,
02-02-2022,201277,101420,zAU-1077 zwits 0-5,0,43566.37,Verkoopfactuur,0.450992949,80,Standard Process,71.41781177,
02-02-2022,201277,101420,zAU-1077 zwits 0-5,0,7691.35,Verkoopfactuur,0.447322446,80,Standard Process,79.2469767,
02-02-2022,201274,101420,zAU-1076 GA 0-10 OC,8048.57,0,Verkoopfactuur,0.448585591,80,Standard Process,73.04595948,
02-02-2022,201274,101420,zAU-1076 GA 0-10 OC,20680.65,0,Verkoopfactuur,0.382930635,80,Standard Process,62.41220863,
02-02-2022,201370,101420,zAU-1101 DM 0-10,0,39450.29,Verkoopfactuur,0.416546243,80,Standard Process,72.25514821,
02-02-2022,201353,101420,zAU-1099 ELB zM 0-10,0,12777.73,Verkoopfactuur,0.43476356,80,Standard Process,56.15293756,
02-02-2022,201370,101420,zAU-1101 DM 0-10,65221.99,0,Verkoopfactuur,0.395506703,80,Standard Process,57.4056967,
02-02-2022,201344,101420,zAU-1098 RV0-10 OC,0,5835.2,Verkoopfactuur,0.426102593,80,Standard Process,76.95389898,
02-02-2022,201344,101420,zAU-1098 RV0-10 OC,0,8950.75,Verkoopfactuur,0.375969304,80,Standard Process,63.07999041,
02-02-2022,201320,101420,zAU-1096 DM0-10 OC,6201.1,0,Verkoopfactuur,0.437702764,80,Standard Process,77.33440379,
02-02-2022,201319,101420,zAU-1095 ROC0-5 OC,0,247940.83,Verkoopfactuur,0.458455266,80,Standard Process,78.30810613,
02-02-2022,201319,101420,zAU-1095 ROC0-5 OC,0,54504.96,Verkoopfactuur,0.477813381,80,Standard Process,79.73127468,
02-02-2022,201308,101420,zAU-1080 AL0-5,17113.93,0,Verkoopfactuur,0.47164998,80,Standard Process,82.12372705,
02-02-2022,201308,101420,zAU-1080 AL0-5,18315.23,0,Verkoopfactuur,0.335397358,80,Standard Process,62.45490143,
02-02-2022,201308,101420,zAU-1080 AL0-5,0,22766.06,Verkoopfactuur,0.46284862,80,Standard Process,57.91410614,
02-02-2022,201277,101420,zAU-1077 zwits 0-5,52118.29,0,Verkoopfactuur,0.391950433,80,Standard Process,68.57904924,
02-02-2022,201250,101420,zAU-1073 div fr 0-5,0,2504.3,Verkoopfactuur,0.427759165,80,Standard Process,60.03248315,
02-02-2022,201250,101420,zAU-1073 div fr 0-5,0,8904.18,Verkoopfactuur,0.444274621,80,Standard Process,69.34350376,
02-02-2022,201250,101420,zAU-1073 div fr 0-5,4197.02,0,Verkoopfactuur,0.450743833,80,Standard Process,73.57622744,
02-02-2022,201250,101420,zAU-1073 div fr 0-5,2736.18,0,Verkoopfactuur,0.449913365,80,Standard Process,72.88040325,
02-02-2022,201250,101420,zAU-1073 div fr 0-5,10944.72,0,Verkoopfactuur,0.394343914,80,Standard Process,60.16939192,
